案例编号,任务类型,请求序列,历史时隙,负载状态类型,历史资源缓存量,综合评价值,请求保障率,资源冗余率,案例质量分,近期平均请求到达量,请求到达量趋势,等待服务队列趋势,空闲算力资源趋势
valid_12_0_demo_game_001_user_seq_004_t71,快速问答服务,请求序列004,71,oversupply_risk,0.0,-0.19818519055843353,1.0,1.0,-0.25738507418938567,0.4000000059604645,0.0,0.0,-0.5000009536743164
valid_12_0_demo_game_001_user_seq_004_t72,快速问答服务,请求序列004,72,oversupply_risk,0.0,-0.19818519055843353,1.0,1.0,-0.2321060427948608,0.4000000059604645,-0.25,0.0,-0.5000009536743164
valid_12_0_demo_game_001_user_seq_004_t73,快速问答服务,请求序列004,73,oversupply_risk,0.0,-0.1881852000951767,1.0,0.9495421395334692,-0.2178656220828545,0.20000000298023224,-0.25,0.0,-0.2500004768371582
valid_12_0_demo_game_001_user_seq_004_t74,快速问答服务,请求序列004,74,oversupply_risk,0.0,-0.17818519473075867,1.0,0.946860857194635,-0.20189932399283123,0.20000000298023224,0.25,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t75,快速问答服务,请求序列004,75,oversupply_risk,0.0,-0.16818518936634064,1.0,0.943878608889819,-0.19547717050792823,0.4000000059604645,0.25,0.0,-0.2499995231628418
valid_12_0_demo_game_001_user_seq_004_t76,快速问答服务,请求序列004,76,oversupply_risk,0.0,-0.14818519353866577,1.0,0.8810834693847001,-0.192216646083389,0.6000000238418579,0.25,0.0,-0.5
valid_12_0_demo_game_001_user_seq_004_t77,快速问答服务,请求序列004,77,oversupply_risk,0.0,-0.14818519353866577,1.0,1.0,-0.1909209904607446,1.0,0.5,0.0,-0.7499995231628418
valid_12_0_demo_game_001_user_seq_004_t78,快速问答服务,请求序列004,78,oversupply_risk,0.0,-0.13818520307540894,1.0,0.9325168756722081,-0.17468159372043385,1.0,-0.25,0.0,-1.2499995231628418
valid_12_0_demo_game_001_user_seq_004_t79,快速问答服务,请求序列004,79,oversupply_risk,0.0,-0.13818520307540894,1.0,1.0,-0.1642764889952457,1.0,0.0,0.0,-1.0
valid_12_0_demo_game_001_user_seq_004_t80,快速问答服务,请求序列004,80,oversupply_risk,0.0,-0.13818520307540894,1.0,1.0,-0.13152542892969366,0.800000011920929,-0.25,0.0,-0.9999992847442627
valid_12_0_demo_game_001_user_seq_004_t81,快速问答服务,请求序列004,81,oversupply_risk,0.0,-0.1281851977109909,1.0,0.9276333528850598,-0.11675687610582512,0.6000000238418579,-0.5,0.0,-0.7499997615814209
valid_12_0_demo_game_001_user_seq_004_t82,快速问答服务,请求序列004,82,oversupply_risk,0.0,-0.11818519234657288,1.0,0.9219878713137942,-0.11205588943706878,0.4000000059604645,0.25,0.0,-0.2499997615814209
valid_12_0_demo_game_001_user_seq_004_t83,快速问答服务,请求序列004,83,oversupply_risk,0.0,-0.10818519443273544,1.0,0.9153870268704386,-0.09668692536635574,0.6000000238418579,0.0,0.0,-0.5
valid_12_0_demo_game_001_user_seq_004_t84,快速问答服务,请求序列004,84,oversupply_risk,0.0,-0.08818519860506058,1.0,0.8151318062288044,-0.12936872139416178,0.6000000238418579,0.25,0.0,-0.5000004768371582
valid_12_0_demo_game_001_user_seq_004_t85,快速问答服务,请求序列004,85,oversupply_risk,0.0,-0.08818519860506058,1.0,1.0,-0.16933058390706637,1.0,0.5,0.0,-0.7500004768371582
valid_12_0_demo_game_001_user_seq_004_t86,快速问答服务,请求序列004,86,oversupply_risk,0.0,-0.08818519860506058,1.0,1.0,-0.19605253080462876,1.0,-0.25,0.0,-1.2500004768371582
valid_12_0_demo_game_001_user_seq_004_t87,快速问答服务,请求序列004,87,oversupply_risk,0.0,-0.07818519324064255,1.0,0.8866022694989135,-0.22248641568778138,0.800000011920929,-0.25,0.0,-1.000000238418579
valid_12_0_demo_game_001_user_seq_004_t88,快速问答服务,请求序列004,88,oversupply_risk,11.215519160032272,-0.19034038484096527,1.0,1.0,-0.2620020804988034,0.800000011920929,0.0,0.0,-0.75
valid_12_0_demo_game_001_user_seq_004_t89,快速问答服务,请求序列004,89,oversupply_risk,0.0,-0.18034037947654724,1.0,0.9474625420294253,-0.25920582061365843,0.6000000238418579,-0.5,0.0,-0.75
valid_12_0_demo_game_001_user_seq_004_t90,快速问答服务,请求序列004,90,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.4000000059604645,0.25,0.0,2.553879976272583
valid_12_0_demo_game_001_user_seq_004_t91,快速问答服务,请求序列004,91,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.4000000059604645,0.0,0.0,2.303880453109741
valid_12_0_demo_game_001_user_seq_004_t92,快速问答服务,请求序列004,92,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.4000000059604645,-0.25,0.0,2.303880453109741
valid_12_0_demo_game_001_user_seq_004_t93,快速问答服务,请求序列004,93,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.20000000298023224,0.0,0.0,2.553880453109741
valid_12_0_demo_game_001_user_seq_004_t94,快速问答服务,请求序列004,94,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.20000000298023224,-0.25,0.0,-0.2499995231628418
valid_12_0_demo_game_001_user_seq_004_t95,快速问答服务,请求序列004,95,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2640998571416367,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t96,快速问答服务,请求序列004,96,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.25613304365152284,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t97,快速问答服务,请求序列004,97,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.24500787990829012,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t98,快速问答服务,请求序列004,98,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.2393598064713341,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t99,快速问答服务,请求序列004,99,oversupply_risk,0.0,-0.18034037947654724,1.0,1.0,-0.22494455223829748,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t100,快速问答服务,请求序列004,100,oversupply_risk,0.0,-0.1703403890132904,1.0,0.9445493092513393,-0.21638285461430046,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t101,快速问答服务,请求序列004,101,oversupply_risk,0.0,-0.16034038364887238,1.0,0.9412940156596171,-0.2159492085526149,0.20000000298023224,0.25,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t102,快速问答服务,请求序列004,102,oversupply_risk,0.0,-0.16034038364887238,1.0,1.0,-0.21868423494184025,0.4000000059604645,0.25,0.0,-0.2500004768371582
valid_12_0_demo_game_001_user_seq_004_t103,快速问答服务,请求序列004,103,oversupply_risk,0.0,-0.15034037828445435,1.0,0.9376326807950177,-0.21582583084445175,0.4000000059604645,0.0,0.0,-0.5000004768371582
valid_12_0_demo_game_001_user_seq_004_t104,快速问答服务,请求序列004,104,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.6000000238418579,0.25,0.0,-0.5000004768371582
valid_12_0_demo_game_001_user_seq_004_t105,快速问答服务,请求序列004,105,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.6000000238418579,-0.25,0.0,-0.7500009536743164
valid_12_0_demo_game_001_user_seq_004_t106,快速问答服务,请求序列004,106,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.4000000059604645,-0.25,0.0,-0.5000004768371582
valid_12_0_demo_game_001_user_seq_004_t107,快速问答服务,请求序列004,107,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.20000000298023224,0.0,0.0,-0.2500004768371582
valid_12_0_demo_game_001_user_seq_004_t108,快速问答服务,请求序列004,108,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.20000000298023224,-0.25,0.0,-0.2500004768371582
valid_12_0_demo_game_001_user_seq_004_t109,快速问答服务,请求序列004,109,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t110,快速问答服务,请求序列004,110,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t111,快速问答服务,请求序列004,111,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t112,快速问答服务,请求序列004,112,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t113,快速问答服务,请求序列004,113,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t114,快速问答服务,请求序列004,114,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t115,快速问答服务,请求序列004,115,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t116,快速问答服务,请求序列004,116,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t117,快速问答服务,请求序列004,117,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t118,快速问答服务,请求序列004,118,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.22176398092549962,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t119,快速问答服务,请求序列004,119,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.3092232858054137,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t120,快速问答服务,请求序列004,120,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.39174700046394245,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t121,快速问答服务,请求序列004,121,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.4643821777494285,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t122,快速问答服务,请求序列004,122,oversupply_risk,0.0,-0.15034037828445435,1.0,1.0,-0.5328091075215403,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t123,快速问答服务,请求序列004,123,oversupply_risk,31.391921639442444,-0.4642595946788788,1.0,1.0,-0.5949124225452619,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t124,快速问答服务,请求序列004,124,oversupply_risk,0.0,-0.4642595946788788,1.0,1.0,-0.5929707213804764,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t125,快速问答服务,请求序列004,125,oversupply_risk,0.0,-0.45425960421562195,1.0,0.978460325418811,-0.5910220996797598,0.0,0.0,0.0,7.84798002243042
valid_12_0_demo_game_001_user_seq_004_t126,快速问答服务,请求序列004,126,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5924218838199365,0.20000000298023224,0.25,0.0,7.84798002243042
valid_12_0_demo_game_001_user_seq_004_t127,快速问答服务,请求序列004,127,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5924218838199365,0.20000000298023224,0.0,0.0,7.597981929779053
valid_12_0_demo_game_001_user_seq_004_t128,快速问答服务,请求序列004,128,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5924218838199365,0.20000000298023224,0.0,0.0,7.597981929779053
valid_12_0_demo_game_001_user_seq_004_t129,快速问答服务,请求序列004,129,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5890356216230075,0.20000000298023224,0.0,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t130,快速问答服务,请求序列004,130,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5870730443403125,0.20000000298023224,-0.25,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t131,快速问答服务,请求序列004,131,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5816396266742592,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t132,快速问答服务,请求序列004,132,oversupply_risk,0.0,-0.45425960421562195,1.0,1.0,-0.5776556204880984,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t133,快速问答服务,请求序列004,133,oversupply_risk,0.0,-0.4442596137523651,1.0,0.9779861580444442,-0.5700752269346292,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t134,快速问答服务,请求序列004,134,oversupply_risk,0.0,-0.4442596137523651,1.0,1.0,-0.5675055932351963,0.20000000298023224,0.25,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t135,快速问答服务,请求序列004,135,oversupply_risk,0.0,-0.4342595934867859,1.0,0.9774906366976879,-0.5634241119509865,0.20000000298023224,0.0,0.0,-0.2500019073486328
valid_12_0_demo_game_001_user_seq_004_t136,快速问答服务,请求序列004,136,oversupply_risk,0.0,-0.4342595934867859,1.0,1.0,-0.5629126387636767,0.4000000059604645,0.25,0.0,-0.2500019073486328
valid_12_0_demo_game_001_user_seq_004_t137,快速问答服务,请求序列004,137,oversupply_risk,0.0,-0.42425960302352905,1.0,0.9769722998052944,-0.560859785948281,0.4000000059604645,0.0,0.0,-0.5000009536743164
valid_12_0_demo_game_001_user_seq_004_t138,快速问答服务,请求序列004,138,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.6000000238418579,0.0,0.0,-0.5000009536743164
valid_12_0_demo_game_001_user_seq_004_t139,快速问答服务,请求序列004,139,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.4000000059604645,0.0,0.0,-0.5
valid_12_0_demo_game_001_user_seq_004_t140,快速问答服务,请求序列004,140,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.4000000059604645,-0.25,0.0,-0.5
valid_12_0_demo_game_001_user_seq_004_t141,快速问答服务,请求序列004,141,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.20000000298023224,0.0,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t142,快速问答服务,请求序列004,142,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.20000000298023224,-0.25,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t143,快速问答服务,请求序列004,143,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t144,快速问答服务,请求序列004,144,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t145,快速问答服务,请求序列004,145,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5624361261746561,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t146,快速问答服务,请求序列004,146,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.5951905714926318,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t147,快速问答服务,请求序列004,147,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.6270855243943241,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t148,快速问答服务,请求序列004,148,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.657007784454581,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t149,快速问答服务,请求序列004,149,oversupply_risk,0.0,-0.42425960302352905,1.0,1.0,-0.6928789085743557,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t150,快速问答服务,请求序列004,150,oversupply_risk,17.97740012407303,-0.5940335988998413,1.0,0.9834446287069629,-0.7256197721788187,0.0,0.0,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t151,快速问答服务,请求序列004,151,oversupply_risk,0.0,-0.5940335988998413,1.0,1.0,-0.733415169573525,0.20000000298023224,0.25,0.0,0.0
valid_12_0_demo_game_001_user_seq_004_t152,快速问答服务,请求序列004,152,oversupply_risk,0.0,-0.5940335988998413,1.0,1.0,-0.7361315945394539,0.20000000298023224,0.0,0.0,4.244349479675293
valid_12_0_demo_game_001_user_seq_004_t153,快速问答服务,请求序列004,153,oversupply_risk,5.003076046705246,-0.6440643668174744,1.0,1.0,-0.7381438992928423,0.20000000298023224,0.0,0.0,4.244349479675293
valid_12_0_demo_game_001_user_seq_004_t154,快速问答服务,请求序列004,154,oversupply_risk,0.0,-0.6440644264221191,1.0,1.0,-0.7340203364532539,0.20000000298023224,0.0,0.0,4.244349479675293
valid_12_0_demo_game_001_user_seq_004_t155,快速问答服务,请求序列004,155,oversupply_risk,0.0,-0.6440644264221191,1.0,1.0,-0.7298419309331935,0.20000000298023224,-0.25,0.0,5.495119094848633
valid_12_0_demo_game_001_user_seq_004_t156,快速问答服务,请求序列004,156,oversupply_risk,0.0,-0.6240643858909607,1.0,0.9689472013342999,-0.7234092804993058,0.0,0.0,0.0,1.2507696151733398
valid_12_0_demo_game_001_user_seq_004_t157,快速问答服务,请求序列004,157,oversupply_risk,0.0,-0.6140643954277039,1.0,0.9839760090027366,-0.7220265177766491,0.4000000059604645,0.5,0.0,1.2507696151733398
valid_12_0_demo_game_001_user_seq_004_t158,快速问答服务,请求序列004,158,oversupply_risk,0.0,-0.6140643954277039,1.0,1.0,-0.7213568664076411,0.6000000238418579,0.25,0.0,0.750767707824707
valid_12_0_demo_game_001_user_seq_004_t159,快速问答服务,请求序列004,159,oversupply_risk,0.0,-0.6140643954277039,1.0,1.0,-0.7199148358296484,0.6000000238418579,0.0,0.0,-0.7499990463256836
valid_12_0_demo_game_001_user_seq_004_t160,快速问答服务,请求序列004,160,oversupply_risk,0.0,-0.604064404964447,1.0,0.983715062293875,-0.7162066720596056,0.6000000238418579,0.0,0.0,-0.7499990463256836
valid_12_0_demo_game_001_user_seq_004_t161,快速问答服务,请求序列004,161,oversupply_risk,0.0,-0.604064404964447,1.0,1.0,-0.7132448624621058,0.800000011920929,-0.25,0.0,-0.7499990463256836
valid_12_0_demo_game_001_user_seq_004_t162,快速问答服务,请求序列004,162,oversupply_risk,0.0,-0.604064404964447,1.0,1.0,-0.710284532750003,0.4000000059604645,-0.25,0.0,-0.4999980926513672
valid_12_0_demo_game_001_user_seq_004_t163,快速问答服务,请求序列004,163,oversupply_risk,0.0,-0.604064404964447,1.0,1.0,-0.7072988631827064,0.20000000298023224,0.0,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t164,快速问答服务,请求序列004,164,oversupply_risk,0.0,-0.5940644145011902,1.0,0.9834454718050639,-0.7042877898003851,0.20000000298023224,0.0,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t165,快速问答服务,请求序列004,165,oversupply_risk,0.0,-0.5840644240379333,1.0,0.9831668073050087,-0.7012222899088137,0.4000000059604645,0.0,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t166,快速问答服务,请求序列004,166,oversupply_risk,0.0,-0.5840644240379333,1.0,1.0,-0.7005523965623861,0.4000000059604645,0.25,0.0,-0.2499990463256836
valid_12_0_demo_game_001_user_seq_004_t167,快速问答服务,请求序列004,167,oversupply_risk,0.0,-0.5840644240379333,1.0,1.0,-0.6990215244772285,0.4000000059604645,0.0,0.0,-0.4999990463256836
valid_12_0_demo_game_001_user_seq_004_t168,快速问答服务,请求序列004,168,oversupply_risk,0.0,-0.5840644240379333,1.0,1.0,-0.6974842183263263,0.4000000059604645,0.0,0.0,-0.4999990463256836
valid_12_0_demo_game_001_user_seq_004_t169,快速问答服务,请求序列004,169,oversupply_risk,0.0,-0.5740644335746765,1.0,0.9828785994706907,-0.6934870348397089,0.4000000059604645,-0.25,0.0,-0.4999990463256836
valid_12_0_demo_game_001_user_seq_004_t170,快速问答服务,请求序列004,170,oversupply_risk,0.0,-0.5740644335746765,1.0,1.0,-0.692817962622852,0.4000000059604645,0.0,0.0,-0.25
valid_12_0_demo_game_001_user_seq_004_t171,快速问答服务,请求序列004,171,oversupply_risk,0.0,-0.5740644335746765,1.0,1.0,-0.688754199493096,0.20000000298023224,0.0,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t172,快速问答服务,请求序列004,172,oversupply_risk,0.0,-0.5740644335746765,1.0,1.0,-0.6830326961384302,0.20000000298023224,0.0,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t173,快速问答服务,请求序列004,173,oversupply_risk,0.0,-0.5640643835067749,1.0,0.9825803529926562,-0.6782018833382194,0.20000000298023224,0.0,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t174,快速问答服务,请求序列004,174,oversupply_risk,0.0,-0.5640643835067749,1.0,1.0,-0.6758957180285672,0.4000000059604645,0.0,0.0,-0.2499980926513672
valid_12_0_demo_game_001_user_seq_004_t175,快速问答服务,请求序列004,175,oversupply_risk,0.0,-0.5540643930435181,1.0,0.9822715292909241,-0.672623490687141,0.20000000298023224,0.0,0.0,-0.25
valid_12_0_demo_game_001_user_seq_004_t176,快速问答服务,请求序列004,176,oversupply_risk,0.0,-0.5440644025802612,1.0,0.981951554287993,-0.6666093347188892,0.4000000059604645,0.25,0.0,-0.25
valid_12_0_demo_game_001_user_seq_004_t177,快速问答服务,请求序列004,177,oversupply_risk,0.0,-0.5440644025802612,1.0,1.0,-0.6642718666139362,0.6000000238418579,0.25,0.0,-0.5000028610229492
valid_12_0_demo_game_001_user_seq_004_t178,快速问答服务,请求序列004,178,oversupply_risk,0.0,-0.5440644025802612,1.0,1.0,-0.6609060278676611,0.6000000238418579,-0.25,0.0,-0.7500038146972656
valid_12_0_demo_game_001_user_seq_004_t179,快速问答服务,请求序列004,179,oversupply_risk,0.0,-0.5440644025802612,1.0,1.0,-0.651904862773482,0.4000000059604645,0.0,0.0,-0.5000038146972656
valid_12_0_demo_game_001_user_seq_004_t180,快速问答服务,请求序列004,180,oversupply_risk,0.0,-0.5240644216537476,1.0,0.9632396386590427,-0.6390915002381802,0.4000000059604645,-0.25,0.0,-0.5000038146972656
valid_12_0_demo_game_001_user_seq_004_t181,快速问答服务,请求序列004,181,oversupply_risk,0.0,-0.5240644216537476,1.0,1.0,-0.6249673597548949,0.6000000238418579,0.25,0.0,-0.2500009536743164
valid_12_0_demo_game_001_user_seq_004_t182,快速问答服务,请求序列004,182,oversupply_risk,0.0,-0.5240644216537476,1.0,1.0,-0.6021465911370225,0.4000000059604645,0.0,0.0,-0.4999980926513672
valid_12_0_demo_game_001_user_seq_004_t183,快速问答服务,请求序列004,183,oversupply_risk,0.0,-0.5040643811225891,1.0,0.9618367491183054,-0.5610465779467512,0.4000000059604645,0.0,0.0,-0.4999980926513672
valid_12_0_demo_game_001_user_seq_004_t184,快速问答服务,请求序列004,184,oversupply_risk,0.0,-0.48406440019607544,1.0,0.960322533797567,-0.5218911170340375,0.800000011920929,0.5,0.0,-0.4999980926513672
valid_12_0_demo_game_001_user_seq_004_t185,快速问答服务,请求序列004,185,oversupply_risk,0.0,-0.45406439900398254,1.0,0.9380247712727188,-0.4776403408203452,1.2000000476837158,0.0,0.0,-0.9999961853027344
valid_12_0_demo_game_001_user_seq_004_t186,快速问答服务,请求序列004,186,oversupply_risk,0.0,-0.42406439781188965,1.0,0.9339300834989285,-0.4370210759679311,1.399999976158142,0.75,0.0,-1.0
valid_12_0_demo_game_001_user_seq_004_t187,快速问答服务,请求序列004,187,oversupply_risk,0.0,-0.36406439542770386,1.0,0.858512082611627,-0.3859806360605852,2.0,0.75,0.0,-1.7499980926513672
valid_12_0_demo_game_001_user_seq_004_t188,快速问答服务,请求序列004,188,oversupply_risk,0.0,-0.33406439423561096,1.0,0.9175969982386342,-0.3610735569275196,3.200000047683716,0.9999998807907104,0.0,-2.499998092651367
valid_12_0_demo_game_001_user_seq_004_t189,快速问答服务,请求序列004,189,oversupply_risk,0.0,-0.30406439304351807,1.0,0.9101969580114779,-0.31606640055277835,3.4000000953674316,0.25,0.0,-3.5000009536743164
valid_12_0_demo_game_001_user_seq_004_t190,快速问答服务,请求序列004,190,oversupply_risk,0.0,-0.2840644121170044,1.0,0.9342244578082518,-0.2717870132631571,3.5999999046325684,0.0,0.0,-3.7499990463256836
valid_12_0_demo_game_001_user_seq_004_t191,快速问答服务,请求序列004,191,oversupply_risk,0.0,-0.24406440556049347,1.0,0.8591868546322119,-0.2185038342957849,3.4000000953674316,-0.25,0.0,-3.7500014305114746
valid_12_0_demo_game_001_user_seq_004_t192,快速问答服务,请求序列004,192,oversupply_risk,0.0,-0.23406440019607544,1.0,0.9590272120087481,-0.1802562669847089,3.5999999046325684,-0.49999988079071045,0.0,-3.5000014305114746
valid_12_0_demo_game_001_user_seq_004_t193,快速问答服务,请求序列004,193,oversupply_risk,0.0,-0.1940644085407257,1.0,0.8291068804797243,-0.1376975282020568,2.5999999046325684,-0.5,0.0,-2.999999523162842
valid_12_0_demo_game_001_user_seq_004_t194,快速问答服务,请求序列004,194,oversupply_risk,0.0,-0.1640644073486328,1.0,0.845412147390296,-0.10308085159104581,2.799999952316284,0.25,0.0,-2.499999523162842
valid_12_0_demo_game_001_user_seq_004_t195,快速问答服务,请求序列004,195,oversupply_risk,0.0,-0.13406440615653992,1.0,0.8171450042264896,-0.08689001201066496,2.799999952316284,0.25,0.0,-2.749999523162842
valid_12_0_demo_game_001_user_seq_004_t196,快速问答服务,请求序列004,196,oversupply_risk,0.0,-0.11406441032886505,1.0,0.8508179944989477,-0.07942224299433537,3.0,-0.25,0.0,-2.9999990463256836
valid_12_0_demo_game_001_user_seq_004_t197,快速问答服务,请求序列004,197,oversupply_risk,0.0,-0.10406440496444702,1.0,0.9123302258037465,-0.07101226511569639,2.5999999046325684,0.25,0.0,-2.75
valid_12_0_demo_game_001_user_seq_004_t198,快速问答服务,请求序列004,198,oversupply_risk,0.0,-0.08406440913677216,1.0,0.8078113127973634,-0.029993274812810073,2.5999999046325684,-0.75,0.0,-3.0000007152557373
train_13_0_demo_game_003_user_seq_005_t2,结构化报告生成,请求序列005,2,oversupply_risk,0.0,-1.8650113344192505,1.0,0.8859863590066923,-0.9937998896135725,24.799999237060547,-0.2499990463256836,0.0,50.12528586387634
train_13_0_demo_game_003_user_seq_005_t3,结构化报告生成,请求序列005,3,oversupply_risk,0.0,-1.645011305809021,1.0,0.8820382284003909,-0.9951097866611788,24.599998474121094,-0.2499990463256836,0.0,50.12528586387634
train_13_0_demo_game_003_user_seq_005_t3,结构化报告生成,请求序列005,3,oversupply_risk,0.0,-1.645011305809021,1.0,0.8820382284003909,-0.9966222303172666,24.0,-0.7499995231628418,0.0,21.593725204467773
train_13_0_demo_game_003_user_seq_005_t4,结构化报告生成,请求序列005,4,oversupply_risk,88.44932317733765,-2.319504499435425,1.0,0.9169797711461813,-0.997202633407114,23.399999618530273,-0.7499995231628418,0.0,21.593725204467773
train_13_0_demo_game_003_user_seq_005_t4,结构化报告生成,请求序列005,4,oversupply_risk,88.44932317733765,-2.319504499435425,1.0,0.9169797711461813,-0.9965055181429283,22.600000381469727,-0.75,0.0,-11.500011444091797
